date,symbol,open,high,low,close,adjusted_close,volume,rate_1year,rate_3month,rate_10year,cpi_core,cpi_headline,ppi_final,gdp_growth,vix,unemployment,dividend_per_share,dividend_growth_pct,return_outlier_flag,volume_outlier_flag,daily_return,log_return,volatility_10d,volatility_21d,volatility_63d,vix_change,vix_jpm_corr_21d,vix_jpm_corr_63d,term_spread_10y_3m,rate_10y_momentum_5d,rate_3m_momentum_5d,rate_10y_momentum_21d,rate_3m_momentum_21d,dividend_growth_yoy,gdp_growth_rate_qoq
2019-08-07,JPM,108.0,108.27999877929688,105.94000244140624,108.02999877929688,89.95927429199219,17320900,1.75,2.02,1.71,263.877,256.036,118.6,20843.322,19.49,3.6,0.8,0.0,False,False,-0.02173317490098403,-0.0219728188583122,0.2180169134094162,0.20355677147426285,0.18382400164844506,-0.03371343579573638,-0.6428686025786009,-0.6340569819508494,-0.31000000000000005,-0.31000000000000005,-0.06000000000000005,-0.3599999999999999,-0.23999999999999977,0.4285714285714286,0.01170001856591063
2019-08-08,JPM,109.0500030517578,110.08000183105467,108.72000122070312,109.86000061035156,91.48313903808594,10903300,1.79,2.02,1.72,263.877,256.036,118.6,20843.322,16.91,3.6,0.8,0.0,False,False,0.016939495767246404,0.016797622442421195,0.24993702450711056,0.21398005938970707,0.18706627434537546,-0.13237557721908666,-0.6886497368872895,-0.6471339630618852,-0.30000000000000004,-0.17999999999999994,-0.04999999999999982,-0.34999999999999987,-0.18000000000000016,0.4285714285714286,0.01170001856591063
2019-08-09,JPM,109.3499984741211,110.4499969482422,108.29000091552734,109.73999786376952,91.38323974609376,9980800,1.78,2.0,1.74,263.877,256.036,118.6,20843.322,17.97,3.6,0.8,0.0,False,False,-0.001091996766208303,-0.0010925934290858467,0.2455215276911939,0.2103199949639559,0.18707314288777346,0.06268480189237136,-0.6889272147324014,-0.6625315281358564,-0.26,-0.1200000000000001,-0.06000000000000005,-0.3899999999999999,-0.16999999999999993,0.4285714285714286,0.01170001856591063
2019-08-12,JPM,108.44000244140624,108.51000213623048,107.20999908447266,107.68000030517578,89.66780853271484,9393700,1.75,2.0,1.65,263.877,256.036,118.6,20843.322,21.09,3.6,0.8,0.0,False,False,-0.018771836259528607,-0.01895026364602735,0.2535583520094723,0.21327447172707276,0.1827036590694195,0.1736227045075125,-0.7060231178094176,-0.641769248934482,-0.3500000000000001,-0.10000000000000009,-0.04999999999999982,-0.4700000000000002,-0.14000000000000012,0.4285714285714286,0.01170001856591063
2019-08-13,JPM,107.9499969482422,110.33000183105467,107.02999877929688,109.33999633789062,91.0501480102539,12124700,1.86,2.0,1.68,263.877,256.036,118.6,20843.322,17.52,3.6,0.8,0.0,False,False,0.015416229081083532,0.015298606347180804,0.2775381548778791,0.21990416305135485,0.18461427805467864,-0.1692745376955903,-0.7437081997529164,-0.6519797783036605,-0.32000000000000006,-0.050000000000000044,-0.04999999999999982,-0.4099999999999999,-0.16000000000000014,0.4285714285714286,0.01170001856591063
2019-08-14,JPM,106.3000030517578,106.91000366210938,104.4499969482422,104.8000030517578,87.26957702636719,19491800,1.79,1.96,1.59,263.877,256.036,118.6,20843.322,22.1,3.6,0.8,0.0,True,False,-0.041521854346254994,-0.042408517326280905,0.326831499171169,0.2555336905713219,0.2030464561634194,0.26141552511415544,-0.7929810091232319,-0.7118272851283693,-0.3699999999999999,-0.11999999999999988,-0.06000000000000005,-0.5399999999999998,-0.18999999999999995,0.4285714285714286,0.01170001856591063
2019-08-15,JPM,104.81999969482422,106.37999725341795,104.33999633789062,105.1999969482422,87.6026840209961,13365600,1.72,1.91,1.52,263.877,256.036,118.6,20843.322,21.18,3.6,0.8,0.0,False,False,0.003816988760335871,0.003809722542915008,0.31932619827208114,0.2562874838265832,0.20143105888958365,-0.041628959276018174,-0.7941637740998623,-0.7084798202363312,-0.3899999999999999,-0.19999999999999996,-0.1100000000000001,-0.54,-0.2300000000000002,0.4285714285714286,0.01170001856591063
2019-08-16,JPM,106.37000274658205,107.9800033569336,105.87000274658205,107.72000122070312,89.70113372802734,11830600,1.71,1.87,1.55,263.877,256.036,118.6,20843.322,18.47,3.6,0.8,0.0,False,False,0.023954171387355006,0.023671771111267195,0.3542941148080827,0.2716914994073172,0.20708756255672472,-0.12795089707271012,-0.8040413161790061,-0.7196836340019638,-0.32000000000000006,-0.18999999999999995,-0.1299999999999999,-0.49,-0.17999999999999972,0.4285714285714286,0.01170001856591063
2019-08-19,JPM,109.62999725341795,109.75,108.41999816894533,108.69000244140624,90.50886535644533,8265400,1.75,1.94,1.6,263.877,256.036,118.6,20843.322,16.88,3.6,0.8,0.0,False,False,0.009004698099658537,0.008964397554545185,0.32908075904723677,0.27348686749532664,0.20762994841311705,-0.08608554412560909,-0.8075674834886123,-0.7247585038785719,-0.33999999999999986,-0.04999999999999982,-0.06000000000000005,-0.44999999999999973,-0.1200000000000001,0.4285714285714286,0.01170001856591063
2019-08-20,JPM,107.8499984741211,108.44000244140624,107.23999786376952,107.30999755859376,89.3597183227539,8374000,1.72,1.94,1.55,263.877,256.036,118.6,20843.322,17.5,3.6,0.8,0.0,False,False,-0.012696513531197273,-0.012777803054445628,0.33020678230412465,0.27405976470891047,0.20898321862428543,0.03672985781990534,-0.8008220290689642,-0.7253569608613301,-0.3899999999999999,-0.1299999999999999,-0.06000000000000005,-0.4999999999999998,-0.1499999999999999,0.4285714285714286,0.01170001856591063
2019-08-21,JPM,108.20999908447266,108.43000030517578,107.4499969482422,107.61000061035156,89.60954284667969,8189300,1.77,1.97,1.59,263.877,256.036,118.6,20843.322,15.8,3.6,0.8,0.0,False,False,0.0027957174509374294,0.0027918167014756405,0.31303933938235623,0.2641409648216653,0.2085023232194297,-0.09714285714285709,-0.8005468759922401,-0.7264806693430219,-0.3799999999999999,0.0,0.010000000000000009,-0.49,-0.09000000000000008,0.4285714285714286,0.01170001856591063
2019-08-22,JPM,108.37000274658205,109.2699966430664,107.93000030517578,108.72000122070312,90.53386688232422,9343400,1.79,2.0,1.62,263.877,256.036,118.6,20843.322,16.68,3.6,0.8,0.0,False,False,0.010315017868420817,0.01026218110244867,0.30459766466049215,0.2673085224247536,0.20573088722785585,0.05569620253164542,-0.7743207284840185,-0.7034288743759598,-0.3799999999999999,0.10000000000000009,0.09000000000000008,-0.4299999999999997,-0.10000000000000009,0.4285714285714286,0.01170001856591063
2019-08-23,JPM,108.0,108.77999877929688,105.11000061035156,106.0199966430664,88.2854995727539,14762300,1.73,1.97,1.52,263.877,256.036,118.6,20843.322,19.87,3.6,0.8,0.0,False,False,-0.02483454409931185,-0.025148124021747605,0.32776348291660395,0.2770727606592216,0.2108592439862525,0.19124700239808168,-0.7889027598235574,-0.7182532015603463,-0.44999999999999996,-0.030000000000000027,0.09999999999999987,-0.56,-0.13000000000000012,0.4285714285714286,0.01170001856591063
2019-08-26,JPM,106.62000274658205,106.98999786376952,106.01000213623048,106.87000274658205,88.99330139160156,8209500,1.75,2.01,1.54,263.877,256.036,118.6,20843.322,19.32,3.6,0.8,0.0,False,False,0.008017192203396695,0.007985225261067088,0.3198898829291463,0.27874326873792654,0.21042934420487153,-0.02767991947659787,-0.7875550830924931,-0.715401684468524,-0.46999999999999975,-0.06000000000000005,0.06999999999999984,-0.54,-0.11000000000000032,0.4285714285714286,0.01170001856591063
2019-08-27,JPM,107.3499984741211,107.55999755859376,104.83999633789062,105.73999786376952,88.05233001708984,14331800,1.77,1.98,1.49,263.877,256.036,118.6,20843.322,20.31,3.6,0.8,0.0,False,False,-0.010573507891016631,-0.010629804613115228,0.30977614308611745,0.2796627638308558,0.21141487682202065,0.05124223602484457,-0.7877669771292667,-0.7164229630200233,-0.49,-0.06000000000000005,0.040000000000000036,-0.5700000000000001,-0.14000000000000012,0.4285714285714286,0.01170001856591063
2019-08-28,JPM,105.08000183105467,107.20999908447266,105.04000091552734,106.8000030517578,88.93502807617188,10585500,1.74,1.99,1.47,263.877,256.036,118.6,20843.322,19.35,3.6,0.8,0.0,False,False,0.01002469848226295,0.0099747844970099,0.22478302467029296,0.283990974221354,0.21129129775036726,-0.047267355982274606,-0.7954193986938031,-0.7283706071343231,-0.52,-0.1200000000000001,0.020000000000000018,-0.5900000000000001,-0.09000000000000008,0.4285714285714286,0.01170001856591063
2019-08-29,JPM,108.13999938964844,109.88999938964844,108.0199966430664,109.22000122070312,90.95021057128906,10002200,1.75,1.99,1.5,263.877,256.036,118.6,20843.322,17.88,3.6,0.8,0.0,False,False,0.022659041535256552,0.022406138683213075,0.24746919931655595,0.2973138905319567,0.2148542703025051,-0.07596899224806208,-0.8288942222480213,-0.7278731781861733,-0.49,-0.1200000000000001,-0.010000000000000009,-0.52,-0.09000000000000008,0.4285714285714286,0.01170001856591063
2019-08-30,JPM,109.83999633789062,110.55999755859376,109.47000122070312,109.86000061035156,91.48313903808594,10170300,1.76,1.99,1.5,263.877,256.036,118.6,20843.322,18.98,3.6,0.8,0.0,False,False,0.005859562759111592,0.005842462289580133,0.2221734167071687,0.2855492092982598,0.21495456566676507,0.06152125279642062,-0.818104822007755,-0.721838180852137,-0.49,-0.020000000000000018,0.020000000000000018,-0.3999999999999999,-0.07999999999999985,0.4285714285714286,0.01170001856591063
2019-09-03,JPM,108.9800033569336,108.98999786376952,107.31999969482422,108.55999755859376,90.40062713623048,9868800,1.72,1.98,1.47,263.877,256.036,118.6,20843.322,19.66,3.6,0.8,0.0,False,False,-0.011832911651673772,-0.011903477771601967,0.22838084260775787,0.2878329414228783,0.20768600058549616,0.035827186512118026,-0.8153503644793244,-0.7175996611947888,-0.51,-0.07000000000000006,-0.029999999999999805,-0.3900000000000001,-0.08000000000000007,0.4285714285714286,0.01170001856591063
2019-09-04,JPM,109.4499969482422,110.22000122070312,108.55999755859376,109.87000274658205,91.4914779663086,6929200,1.69,1.97,1.47,263.877,256.036,118.6,20843.322,17.33,3.6,0.8,0.0,False,False,0.012066850249105476,0.011994626241973989,0.2237460389938895,0.2722047188398567,0.20896549207797477,-0.11851475076297058,-0.8096433985141469,-0.7220843681437649,-0.5,-0.020000000000000018,-0.010000000000000009,-0.28,-0.07999999999999985,0.4285714285714286,0.01170001856591063
2019-09-05,JPM,111.25,113.72000122070312,111.1999969482422,112.37000274658205,93.57329559326172,13224700,1.73,1.97,1.57,263.877,256.036,118.6,20843.322,16.27,3.6,0.8,0.0,False,False,0.02275422447235731,0.022499208322245237,0.24561906456283966,0.28200367876058746,0.21369579026453756,-0.06116560877091737,-0.8189679888052364,-0.7214532374271093,-0.3999999999999999,0.10000000000000009,-0.020000000000000018,-0.15999999999999992,-0.07999999999999985,0.4285714285714286,0.01170001856591063
2019-09-06,JPM,112.66000366210938,112.9800033569336,111.95999908447266,112.61000061035156,93.77313232421876,7836600,1.73,1.96,1.55,263.877,256.036,118.6,20843.322,15.0,3.6,0.8,0.0,False,False,0.0021356171083861675,0.002133339919728382,0.2435009438601238,0.26953226119415885,0.21245436699071749,-0.07805777504609712,-0.8678292452629095,-0.7204688071906641,-0.4099999999999999,0.050000000000000044,-0.030000000000000027,-0.15999999999999992,-0.06000000000000005,0.4285714285714286,0.01170001856591063
2019-09-09,JPM,113.70999908447266,116.05999755859376,113.5999984741211,115.4000015258789,96.09646606445312,13985100,1.74,1.96,1.63,263.877,256.036,118.6,20843.322,15.27,3.6,0.8,0.0,False,False,0.024776113185613458,0.024474162571526344,0.20418810939415788,0.27608292785104643,0.21684523612643647,0.018000000000000016,-0.8126850927156283,-0.6982076732975798,-0.33000000000000007,0.1299999999999999,-0.030000000000000027,-0.09000000000000008,-0.06000000000000005,0.4285714285714286,0.01170001856591063
2019-09-10,JPM,116.3000030517578,117.2699966430664,115.7300033569336,116.87000274658205,97.3205795288086,14333100,1.81,1.95,1.72,263.877,256.036,118.6,20843.322,15.2,3.6,0.8,0.0,False,False,0.012738381695893475,0.01265793099920662,0.20521731766094983,0.27802933732595836,0.21809294790041697,-0.004584151931892655,-0.8082577769382165,-0.6953005234779079,-0.22999999999999998,0.25,-0.030000000000000027,-0.020000000000000018,-0.050000000000000044,0.4285714285714286,0.01170001856591063
2019-09-11,JPM,116.88999938964844,117.1999969482422,115.37999725341795,117.19000244140624,97.58700561523438,9919200,1.79,1.96,1.75,263.877,256.036,118.6,20843.322,14.61,3.6,0.8,0.0,False,False,0.002737613028156227,0.002733872590635479,0.17878895962469107,0.26636360394519,0.21630483944248985,-0.03881578947368425,-0.7859775748677182,-0.7022720990859442,-0.20999999999999996,0.28,-0.010000000000000009,0.10000000000000009,-0.040000000000000036,0.4285714285714286,0.01170001856591063
2019-09-12,JPM,116.5500030517578,118.47000122070312,115.91999816894533,117.91000366210938,98.18659973144533,12283500,1.82,1.95,1.79,263.877,256.036,118.6,20843.322,14.22,3.6,0.8,0.0,False,False,0.006144200372076414,0.006125401735399793,0.1800138175643504,0.26335235863937617,0.21651400705369933,-0.026694045174537884,-0.7909557672979256,-0.7027434963761163,-0.15999999999999992,0.21999999999999997,-0.020000000000000018,0.1100000000000001,-0.050000000000000044,0.4285714285714286,0.01170001856591063
2019-09-13,JPM,119.0,120.4000015258789,118.75,120.2300033569336,100.1185073852539,16257200,1.88,1.96,1.9,263.877,256.036,118.6,20843.322,13.74,3.6,0.8,0.0,False,False,0.019675878980356165,0.019484811092426717,0.17485281593226754,0.2087445618127872,0.21954538496545933,-0.03375527426160341,-0.644839827693807,-0.7004421099002947,-0.06000000000000005,0.34999999999999987,0.0,0.30999999999999983,0.0,0.4285714285714286,0.01170001856591063
2019-09-16,JPM,118.9000015258789,119.87000274658205,118.37999725341795,119.16000366210938,99.2275161743164,11993900,1.86,1.99,1.84,263.877,256.036,118.6,20843.322,14.67,3.6,0.8,0.0,False,False,-0.008899365703775253,-0.008939201577524146,0.19797358403512041,0.21541139811422477,0.2201040454040928,0.06768558951965065,-0.6719062165483046,-0.7042089043085142,-0.1499999999999999,0.2100000000000002,0.030000000000000027,0.32000000000000006,0.08000000000000007,0.4285714285714286,0.01170001856591063
2019-09-17,JPM,118.41999816894533,118.61000061035156,117.23999786376952,118.56999969482422,98.73619842529295,10735400,1.87,1.99,1.81,263.877,256.036,118.6,20843.322,14.44,3.6,0.8,0.0,False,False,-0.004951426458769115,-0.0049637253857081984,0.18061885667049604,0.20842692737149623,0.21909466266024347,-0.015678254942058656,-0.6226706003585507,-0.7034333861641064,-0.17999999999999994,0.09000000000000008,0.040000000000000036,0.26,0.11999999999999988,0.4285714285714286,0.01170001856591063
2019-09-18,JPM,118.31999969482422,120.08000183105467,117.75,119.76000213623048,99.7271728515625,10665600,1.87,1.95,1.8,263.877,256.036,118.6,20843.322,13.95,3.6,0.8,0.0,False,False,0.010036586804781145,0.009986554756263834,0.17991052873119306,0.20872833151695758,0.21910409880917084,-0.03393351800554023,-0.6278307766699507,-0.7146611435188722,-0.1499999999999999,0.050000000000000044,-0.010000000000000009,0.19999999999999996,0.010000000000000009,0.4285714285714286,0.01170001856591063
2019-09-19,JPM,119.6999969482422,120.33999633789062,119.08999633789062,119.37999725341795,99.41071319580078,9382600,1.88,1.93,1.79,263.877,256.036,118.6,20843.322,14.05,3.6,0.8,0.0,False,False,-0.003173254056171304,-0.003178299503308175,0.17036563982820566,0.2011591517687186,0.21928935987023243,0.007168458781362075,-0.6198341529506275,-0.7149414119435549,-0.1399999999999999,0.0,-0.020000000000000018,0.24,-0.010000000000000009,0.4285714285714286,0.01170001856591063
2019-09-20,JPM,119.73999786376952,120.33999633789062,118.87000274658205,118.9000015258789,99.010986328125,21862800,1.84,1.91,1.74,263.877,256.036,118.6,20843.322,15.32,3.6,0.8,0.0,False,False,-0.0040209636851560315,-0.0040290694957111645,0.17701288210731247,0.20350888931674896,0.2189342624992553,0.090391459074733,-0.6709365951483879,-0.7142311869665657,-0.16999999999999993,-0.15999999999999992,-0.050000000000000044,0.1499999999999999,-0.06000000000000005,0.4285714285714286,0.01170001856591063
2019-09-23,JPM,117.77999877929688,119.12000274658205,117.68000030517578,118.87999725341795,98.99434661865234,9135100,1.81,1.94,1.72,263.877,256.036,118.6,20843.322,14.91,3.6,0.8,0.0,False,False,-0.00016805922342311153,-0.00016807334695681587,0.14269883520457824,0.20315696721843016,0.21826623830905695,-0.026762402088772896,-0.6924909838299119,-0.7167176671137451,-0.21999999999999997,-0.1200000000000001,-0.050000000000000044,0.09999999999999987,-0.06000000000000005,0.4285714285714286,0.01170001856591063
2019-09-24,JPM,118.75,119.26000213623048,117.04000091552734,117.33000183105467,97.70362854003906,11696500,1.78,1.92,1.64,263.877,256.036,118.6,20843.322,17.05,3.6,0.8,0.0,False,False,-0.013038300900004018,-0.01312404567141488,0.15207822322194248,0.18465801810520663,0.21935750565510923,0.14352783366867872,-0.6204199891365664,-0.720804563858208,-0.28,-0.17000000000000015,-0.07000000000000006,0.11999999999999988,-0.050000000000000044,0.4285714285714286,0.01170001856591063
2019-09-25,JPM,117.2699966430664,118.36000061035156,117.12000274658205,118.0,98.26155090332033,9389400,1.82,1.89,1.73,263.877,256.036,118.6,20843.322,15.96,3.6,0.8,0.0,False,False,0.005710354585783062,0.005694112314453127,0.15406718648064305,0.18433453042053558,0.21927309613322707,-0.06392961876832848,-0.6092790547625992,-0.7211490962700184,-0.15999999999999992,-0.07000000000000006,-0.06000000000000005,0.18999999999999995,-0.11999999999999988,0.4285714285714286,0.01170001856591063
2019-09-26,JPM,117.87999725341795,118.0500030517578,116.9499969482422,117.02999877929688,97.45380401611328,9899200,1.79,1.83,1.7,263.877,256.036,118.6,20843.322,16.07,3.6,0.8,0.0,False,False,-0.008220375923048362,-0.008254349525164307,0.156746965133755,0.18201156107128713,0.2200919347573889,0.006892230576441172,-0.5799738021141526,-0.71853235864753,-0.13000000000000012,-0.09000000000000008,-0.09999999999999987,0.20999999999999996,-0.1499999999999999,0.4285714285714286,0.01170001856591063
2019-09-27,JPM,117.95999908447266,118.63999938964844,117.27999877929688,117.72000122070312,98.02838897705078,10207800,1.74,1.8,1.69,263.877,256.036,118.6,20843.322,17.22,3.6,0.8,0.0,False,False,0.005895972627630863,0.005878659399897761,0.11754863532141023,0.18110376821176002,0.21410591101795742,0.07156191661481004,-0.5469529606330201,-0.717878870377771,-0.1100000000000001,-0.050000000000000044,-0.10999999999999988,0.21999999999999997,-0.18999999999999995,0.4285714285714286,0.01170001856591063
2019-09-30,JPM,118.36000061035156,118.7699966430664,117.22000122070312,117.69000244140624,98.00338745117188,9755000,1.75,1.88,1.68,263.877,256.036,118.6,20843.322,16.24,3.6,0.8,0.0,False,False,-0.0002550437290645968,-0.0002550762582474914,0.11134125347245888,0.169743765726386,0.21170960269659153,-0.05691056910569103,-0.47638724465434784,-0.7115180868190558,-0.19999999999999996,-0.040000000000000036,-0.06000000000000005,0.17999999999999994,-0.1100000000000001,0.4285714285714286,0.0
2019-10-01,JPM,118.4000015258789,119.0,115.41000366210938,115.5500030517578,96.22135162353516,11250300,1.73,1.82,1.65,264.97,257.155,118.8,20985.448,18.56,3.6,0.8,0.0,False,False,-0.018183410532871425,-0.018350760508547427,0.1403695727820525,0.18558853955713112,0.21509377601123547,0.1428571428571428,-0.594039967400947,-0.7243621324369246,-0.17000000000000015,0.010000000000000009,-0.09999999999999987,0.1499999999999999,-0.16999999999999993,0.4285714285714286,0.006818778695641736
2019-10-02,JPM,114.80999755859376,114.9000015258789,112.93000030517578,113.25,94.3061065673828,12548700,1.67,1.79,1.6,264.97,257.155,118.8,20985.448,20.56,3.6,0.8,0.0,False,False,-0.019904574440460232,-0.02010533903802569,0.1461035058576954,0.19546775861552707,0.21892732493529057,0.10775862068965525,-0.6410245902979809,-0.7310069814165868,-0.18999999999999995,-0.1299999999999999,-0.09999999999999987,0.13000000000000012,-0.18999999999999995,0.4285714285714286,0.006818778695641736
2019-10-03,JPM,112.2699966430664,112.91000366210938,110.5199966430664,112.19000244140624,94.17179870605467,12735200,1.58,1.7,1.54,264.97,257.155,118.8,20985.448,19.12,3.6,0.9,0.125,False,False,-0.0014241692952530194,-0.0014251843882344293,0.147174643249141,0.19233697486699702,0.21862076757688298,-0.07003891050583644,-0.5932577619595211,-0.730925607286359,-0.15999999999999992,-0.15999999999999992,-0.13000000000000012,0.07000000000000006,-0.27,0.607142857142857,0.006818778695641736
2019-10-04,JPM,112.33999633789062,114.94000244140624,112.2699966430664,114.62000274658205,96.2115249633789,9453100,1.58,1.71,1.52,264.97,257.155,118.8,20985.448,17.04,3.6,0.9,0.125,False,False,0.02165962937259991,0.02142839264342213,0.1999157540550026,0.190885421656094,0.22249714140402324,-0.10878661087866115,-0.6237251963681552,-0.7371139610329015,-0.18999999999999995,-0.16999999999999993,-0.09000000000000008,-0.050000000000000044,-0.26,0.607142857142857,0.006818778695641736
2019-10-07,JPM,114.19000244140624,115.5,114.06999969482422,114.37000274658205,96.00167083740234,6771600,1.64,1.75,1.56,264.97,257.155,118.8,20985.448,17.86,3.6,0.9,0.125,False,False,-0.002181174511644457,-0.0021835567374334005,0.19940893633669463,0.19124023442165616,0.22241372616138988,0.0481220657276995,-0.643952053128499,-0.7376652349654885,-0.18999999999999995,-0.11999999999999988,-0.1299999999999999,0.010000000000000009,-0.20999999999999996,0.125,0.006818778695641736
2019-10-08,JPM,113.05999755859376,113.05999755859376,111.66000366210938,111.81999969482422,93.86122131347656,10806300,1.62,1.72,1.54,264.97,257.155,118.8,20985.448,20.28,3.6,0.9,0.125,False,False,-0.022295961156249544,-0.022548273514790607,0.21750478145366645,0.18822969213126733,0.22697543126877634,0.1354983202687572,-0.7706254761899176,-0.7524786761629001,-0.17999999999999994,-0.10999999999999988,-0.10000000000000009,-0.08999999999999986,-0.24,0.125,0.006818778695641736
2019-10-09,JPM,112.66999816894533,113.16000366210938,112.06999969482422,112.62999725341795,94.54112243652344,7273700,1.59,1.69,1.59,264.97,257.155,118.8,20985.448,18.64,3.6,0.9,0.125,False,False,0.007243685022765067,0.00721757554647426,0.21953335982919853,0.1841102246780848,0.22662919561728595,-0.0808678500986193,-0.7893394671001255,-0.7542757899354999,-0.09999999999999987,-0.010000000000000009,-0.10000000000000009,-0.1299999999999999,-0.26,0.125,0.006818778695641736
2019-10-10,JPM,113.13999938964844,115.4000015258789,113.0,114.20999908447266,95.86736297607422,10994100,1.63,1.68,1.67,264.97,257.155,118.8,20985.448,17.57,3.6,0.9,0.125,False,False,0.014028186945223231,0.013930702558994666,0.23481505176050202,0.19121117685510977,0.2273898551221586,-0.05740343347639487,-0.797769682145211,-0.7550502731207949,-0.010000000000000009,0.1299999999999999,-0.020000000000000018,-0.08000000000000007,-0.28,0.125,0.006818778695641736
2019-10-11,JPM,116.02999877929688,117.98999786376952,115.87000274658205,116.13999938964844,97.4874267578125,15076500,1.67,1.68,1.76,264.97,257.155,118.8,20985.448,15.58,3.6,0.9,0.125,False,False,0.01689901267173277,0.01675781289475947,0.25040382409663103,0.19946515879231108,0.2284567210357862,-0.11326124075128063,-0.8160576377401817,-0.7632339456428442,0.08000000000000007,0.24,-0.030000000000000027,-0.030000000000000027,-0.27,0.125,0.006818778695641736
2019-10-14,JPM,115.8499984741211,116.87000274658205,115.66000366210938,116.4499969482422,97.74762725830078,8779000,1.66,1.6749999999999998,1.7650000000000001,264.97,257.155,118.8,20985.448,14.57,3.6,0.9,0.125,False,False,0.002669067275051784,0.002665511640405899,0.25092989828877044,0.18648917931156359,0.22756137334391924,-0.06482670089858789,-0.8334729172350487,-0.7657296529859388,0.0900000000000003,0.20500000000000007,-0.07500000000000018,-0.1349999999999998,-0.28500000000000014,0.125,0.006818778695641736
2019-10-15,JPM,118.8499984741211,121.58999633789062,117.87000274658205,119.95999908447266,100.69390106201172,23379000,1.65,1.67,1.77,264.97,257.155,118.8,20985.448,13.54,3.6,0.9,0.125,False,False,0.030141640123144242,0.029696307469931467,0.2691995883341103,0.2123638736510425,0.23403575747317534,-0.07069320521619771,-0.7992461682828121,-0.7589470340449931,0.10000000000000009,0.22999999999999998,-0.050000000000000044,-0.07000000000000006,-0.32000000000000006,0.125,0.006818778695641736
2019-10-16,JPM,119.95999908447266,120.62000274658205,119.37999725341795,119.68000030517578,100.4588623046875,11087700,1.59,1.66,1.75,264.97,257.155,118.8,20985.448,13.68,3.6,0.9,0.125,False,False,-0.0023341905998802703,-0.002336919069430787,0.2364280297528337,0.2116752179240075,0.23390130264195919,0.010339734121122657,-0.8077511234276914,-0.7583498885023113,0.09000000000000008,0.15999999999999992,-0.030000000000000027,-0.06000000000000005,-0.33000000000000007,0.125,0.006818778695641736
2019-10-17,JPM,120.75,121.56999969482422,119.87999725341795,120.3499984741211,101.02127075195312,10818500,1.59,1.66,1.76,264.97,257.155,118.8,20985.448,13.79,3.6,0.9,0.125,False,False,0.005598395545829193,0.005582782773364838,0.23258582247204146,0.2098148295413218,0.2330686700487586,0.008040935672514626,-0.8023504456277673,-0.7559372403127743,0.10000000000000009,0.09000000000000008,-0.020000000000000018,-0.040000000000000036,-0.29000000000000004,0.125,0.006818778695641736
2019-10-18,JPM,120.0,121.0199966430664,119.86000061035156,120.55999755859376,101.19754791259766,10417400,1.58,1.66,1.76,264.97,257.155,118.8,20985.448,14.25,3.6,0.9,0.125,False,False,0.0017449509329312551,0.001743430274777669,0.21904118795117591,0.20938624704261086,0.23281940756094222,0.033357505438723845,-0.7997047062564023,-0.7548817771540803,0.10000000000000009,0.0,-0.020000000000000018,-0.030000000000000027,-0.27,0.125,0.006818778695641736
2019-10-21,JPM,122.0500030517578,123.7699966430664,121.98999786376952,123.5500030517578,103.70732879638672,12714600,1.59,1.67,1.8,264.97,257.155,118.8,20985.448,14.0,3.6,0.9,0.125,False,False,0.0248008072879069,0.024498259351742754,0.23474958829349712,0.22383477154857115,0.2350654915773574,-0.01754385964912286,-0.7651976790868736,-0.7426996535143882,0.13000000000000012,0.03499999999999992,-0.004999999999999893,0.06000000000000005,-0.24,0.125,0.006818778695641736
2019-10-22,JPM,123.4499969482422,125.0999984741211,123.12000274658205,124.79000091552734,104.74818420410156,12549100,1.59,1.65,1.78,264.97,257.155,118.8,20985.448,14.46,3.6,0.9,0.125,False,False,0.010036469165630502,0.009986438286069557,0.1631972806897951,0.22523691804217416,0.2356705145090379,0.03285714285714292,-0.752450385989747,-0.7379640066451665,0.13000000000000012,0.010000000000000009,-0.020000000000000018,0.06000000000000005,-0.29000000000000004,0.125,0.006818778695641736
2019-10-23,JPM,124.1999969482422,125.1500015258789,124.16999816894533,125.12000274658205,105.02519989013672,8828300,1.58,1.65,1.77,264.97,257.155,118.8,20985.448,14.01,3.6,0.9,0.125,False,False,0.0026445869982374415,0.002641096231112304,0.16770182229678043,0.21778749747198423,0.2346593788536018,-0.03112033195020758,-0.7303779739649358,-0.7365808585824465,0.1200000000000001,0.020000000000000018,-0.010000000000000009,0.13000000000000012,-0.27,0.125,0.006818778695641736
2019-10-24,JPM,125.29000091552734,125.66000366210938,124.06999969482422,125.02999877929688,104.94963073730467,8020500,1.59,1.67,1.77,264.97,257.155,118.8,20985.448,13.71,3.6,0.9,0.125,False,False,-0.0007195335301536376,-0.0007197925186455332,0.17530454065213075,0.21808458335914493,0.23461399240340425,-0.021413276231263323,-0.7296775588136821,-0.7354892820246954,0.10000000000000009,0.010000000000000009,0.010000000000000009,0.040000000000000036,-0.21999999999999997,0.125,0.006818778695641736
2019-10-25,JPM,125.0,126.6500015258789,124.75,126.02999877929688,105.78900909423828,9055700,1.6,1.66,1.8,264.97,257.155,118.8,20985.448,12.65,3.6,0.9,0.125,False,False,0.007997916248363213,0.0079661024331148,0.16995704732723252,0.21462156624989104,0.23480981014505997,-0.07731582786287383,-0.7335205118654978,-0.7357309189791312,0.14000000000000012,0.040000000000000036,0.0,0.10000000000000009,-0.17000000000000015,0.125,0.006818778695641736
